userid,display_name,fullname,aaptwa,aaptwa_left,advanced_em,advanced_em_left,advanced_mechanics,advanced_mechanics_left,advanced_quantum,advanced_quantum_left,advanced_thermal,advanced_thermal_left,alpha_bfy3_conference,alpha_bfy3_conference_left,beatingthespread,beatingthespread_left,capstone_conference,capstone_conference_left,chicago_area,chicago_area_left,chicagoland_region,chicagoland_region_left,classroom_activities,classroom_activities_left,classroom_pedagogy,classroom_pedagogy_left,comp_physics_course,comp_physics_course_left,fdw2017-group8,fdw2017-group8_left,fdw2018_group7,fdw2018_group7_left,fdw2018_presentations,fdw2018_presentations_left,fdw2019_advanced_lab,fdw2019_advanced_lab_left,general,general_left,gillians_2019_group,gillians_2019_group_left,github_classroom,github_classroom_left,glowscript,glowscript_left,hackathon,hackathon_left,intro_em,intro_em_left,intro_mechanics,intro_mechanics_left,introexercises,introexercises_left,jupyter,jupyter_left,localdevelopment,localdevelopment_left,localpartners,localpartners_left,lotus123-fdw2019,lotus123-fdw2019_left,machine_learning,machine_learning_left,mathematica,mathematica_left,matlab_octave,matlab_octave_left,methodstoourmadness,methodstoourmadness_left,michigan_folks,michigan_folks_left,modern_physics,modern_physics_left,morningrunninggroup,morningrunninggroup_left,neofollowup,neofollowup_left,neoplanning,neoplanning_left,neoprecis,neoprecis_left,non-picup-work,non-picup-work_left,picuplocalproject,picuplocalproject_left,picuppokemon,picuppokemon_left,python_slayers,python_slayers_left,quantum_information_science,quantum_information_science_left,random,random_left,resources_tab_website,resources_tab_website_left,sagemath,sagemath_left,socal,socal_left,sympy,sympy_left,taylor-couette,taylor-couette_left,texaspostscript,texaspostscript_left,todds_2017_group,todds_2017_group_left,todds_2018_fdw_group,todds_2018_fdw_group_left,trinket,trinket_left,upper_div_labs,upper_div_labs_left,uppermidwest,uppermidwest_left,uppermidwestprep,uppermidwestprep_left,visualization,visualization_left,vpython7,vpython7_left,whywedothis,whywedothis_left
U4QTL4RPC,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1573639316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1490706561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1490706561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1492420731,NA,NA,NA,NA,NA,NA,NA,NA,NA
U4VLJ1S4S,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1573639881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1491488437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1491488436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U4WAE03GW,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1573639881,NA,NA,NA,NA,NA,1493461987,NA,1493461994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1491486146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1493461931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1491486146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1492420214,NA,NA,NA,NA,NA,NA,NA,NA,NA
U4WDXT12S,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1573639881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1491497428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1491497428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1492420731,NA,NA,NA,NA,NA,NA,NA,NA,NA
U4X9ZLJ2D,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1573639881,NA,NA,NA,NA,NA,1491948723,NA,1491948733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1491946692,NA,NA,NA,NA,NA,1491948742,NA,NA,NA,1491948773,NA,1491948782,NA,NA,NA,1535627533,NA,NA,NA,NA,NA,NA,NA,NA,NA,1491948837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1491946692,NA,NA,NA,1499862758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1499770980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1531832189,NA
U4XCWG93N,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1573639881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1491862657,NA,NA,NA,NA,NA,1531822312,NA,NA,NA,NA,NA,NA,NA,NA,NA,1495111457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1532081858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1491862657,NA,1531822264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1531822354,NA,NA,NA,1492420731,NA,NA,NA,NA,NA,NA,NA,NA,NA
U4Z31MLE9,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1573639313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1492089755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1492089755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1492420731,NA,NA,NA,NA,NA,NA,NA,NA,NA
U4ZKT4TMZ,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1573639881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1492259124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1492259124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1492420731,NA,NA,NA,NA,NA,NA,NA,NA,NA
U4ZTN8UDT,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1573639881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1499703144,NA,NA,NA,NA,NA,NA,NA,1492334514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1492334514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1492420731,NA,NA,NA,NA,NA,NA,NA,NA,NA
U502466QK,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1573639881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1492430485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1492430485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1492438515,NA,NA,NA,NA,NA,NA,NA,NA,NA
